host_id,host_name,host_since,host_url,host_location,about_host
69058640,Jing,4/26/2016,https://www.airbnb.com/users/show/69058640,"Chicago, Illinois, United States",
2773719,Dee,6/28/2012,https://www.airbnb.com/users/show/2773719,"Chicago, Illinois, United States","I recently moved to Chicago after many years in Los Angeles where I also hosted Airbnb guests.  Cooking delicious meals at home and entertaining family and friends is a favorite pastime.  Extensive travel and a number of home exchanges, both in the United States and overseas, have presented many opportunities to meet new people and experience different cultures. With grown children who just return for holidays,  it's great to welcome visitors to share a spacious home!"
118232209,Eric And Beth,2/26/2017,https://www.airbnb.com/users/show/118232209,"Chicago, Illinois, United States","We love living in Chicago and take advantage of everything it has to offer.  We live in East Lakeview and love dining out, going to the local bars, and walking to Wrigley Field.  During the summertime, you can find us with our two young children on our boat on Lake Michigan or Diversey Harbor.  

Eric is a die hard Michigan fan and grew up going to football games.  Beth is a Purdue graduate and they both love Big Ten sports.

We love traveling.  We enjoy visiting interesting places abroad and in the US, but our favorite way to travel is visiting or journeying with family and friends."
111840484,Angel,1/16/2017,https://www.airbnb.com/users/show/111840484,"Chicago, Illinois, United States","I love to travel , enjoy food & drink and spend time with my family."
319470,Suzanne,12/15/2010,https://www.airbnb.com/users/show/319470,"Salt Lake City, Utah, United States",I work in radio journalism and education... and often blend the two promoting digital storytelling and youth media in the classroom with an organization called the Utah Film Center. I like to bike and hike and sip on wine with friends. I am somewhere between really organized and carefree. 
118261177,Ben & Carly,2/26/2017,https://www.airbnb.com/users/show/118261177,"Chicago, Illinois, United States",
96980402,Andrew,9/27/2016,https://www.airbnb.com/users/show/96980402,"Chicago, Illinois, United States","Born and raised in Des Moines, Iowa. Live in Chicago Illinois and loving the big city life!  I love to cook, and enjoy gardening and my cat Hans "
118411109,Jane,2/27/2017,https://www.airbnb.com/users/show/118411109,"Chicago, Illinois, United States","Hi ! I've recently moved into this wonderful home after several years in the Chicago suburbs. I spent 24 years in Paris so my place has many touches of France, including some great French books! I love being active in the cultural fabric of the city and would be happy to help guests figure out the best things to do in the city. I love hosting people, and am so happy to have the perfect extra bedroom to accommodate travelers. "
1488370,Brent,12/9/2011,https://www.airbnb.com/users/show/1488370,"Chicago, Illinois, United States","I'm an adventurous family man that lives in Chicago.  I great up in the US living in six different states.  I love to travel, host new people at my home and to make fun videos."
103153664,William,11/9/2016,https://www.airbnb.com/users/show/103153664,"Chicago, Illinois, United States",
6238433,Anna,5/5/2013,https://www.airbnb.com/users/show/6238433,"Chicago, Illinois, United States","Chicago is an amazing city and I want to help make your stay here great.
I love traveling and have had great experiences with hosts, so I want to do the same. I'm a huge Cubs fan and therefore living in a place by the Friendly Confines is a dream come true and definitely the place for you to stay whether you are coming in for a Cubs game, business trip or just to explore the great city of Chicago. Cheers!"
46400685,Patti,10/12/2015,https://www.airbnb.com/users/show/46400685,"Chicago, Illinois, United States",
118718341,Roshaun,3/1/2017,https://www.airbnb.com/users/show/118718341,"Chicago, Illinois, United States",
118859633,Adeline'S Sea Moose,3/2/2017,https://www.airbnb.com/users/show/118859633,US,
64948564,Sebastian,3/29/2016,https://www.airbnb.com/users/show/64948564,"Chicago, Illinois, United States",
860825,Andrea,7/24/2011,https://www.airbnb.com/users/show/860825,"Chicago, Illinois, United States","I love dance, art, upcycling, biking, traveling and meeting new people.  I have a wonderful husband with whom we have 3 wonderful girls.  Were just out to explore the world and spread a little joy in the process. :)  We also loving sharing our city, Chicago, with those visiting."
118251499,Michael & Scott:,2/26/2017,https://www.airbnb.com/users/show/118251499,"Chicago, Illinois, United States",
22573057,Todd,10/15/2014,https://www.airbnb.com/users/show/22573057,"Chicago, Illinois, United States","Just a regular hard working, fun loving, easy going, low maintenance guy who prefers to support people than hotels when I have the privilege to travel. "
83166040,HomeTree,7/11/2016,https://www.airbnb.com/users/show/83166040,"Chicago, Illinois, United States","Greetings!

HomeTree Properties consists of a network of homes across the world, connecting travelers with experiences.  Utilizing automation, technology, and logistics, we ensure that your property is running efficiently. People helping people navigate Airbnb hosting, simplifying the Host and Guest Experience!

See you soon, 

HomeTree Properties
Branch Out"
329206,Helen,12/28/2010,https://www.airbnb.com/users/show/329206,"Chicago, Illinois, United States","Originally from the San Francisco Bay Area, I am an artist who now lives in Chicago and I have a studio at the Bridgeport Art Center that I share with my partner Jeff.  Baby Boomers, we are both painters and sculptors and Jeff is a master printmaker. We have an elderly cat named Hope who is a little skittish around strangers and doesn't like to be petted by anyone but me. She usually just sleeps a lot. We are friendly foodies who love Chicago and can make recommendations for places to see, where to eat, and how to get there! Jeff is a Lyft driver so he knows how to get around the city pretty well!
"
7097439,Liz & Mike,6/24/2013,https://www.airbnb.com/users/show/7097439,"Chicago, Illinois, United States","Originally from Michigan & Toronto, but we both moved to Chicago and met here in grad school!"
25662787,Mark,1/5/2015,https://www.airbnb.com/users/show/25662787,"New York, New York, United States",
13479317,Emma,3/24/2014,https://www.airbnb.com/users/show/13479317,"Chicago, Illinois, United States",
73198499,Carm,5/21/2016,https://www.airbnb.com/users/show/73198499,"Chicago, Illinois, United States","I love hosting people from around the world and learning about their country, cities, back home experience what places to see, restaurants etc. Since I like to get away anytime I can.  I love discovering new places. "
24286383,Lisa,11/29/2014,https://www.airbnb.com/users/show/24286383,"Chicago, Illinois, United States",
11771902,Kate,1/29/2014,https://www.airbnb.com/users/show/11771902,"Chicago, Illinois, United States","I’m a Kansan native in the Windy City. I enjoy a strong, flavorful cup of coffee and my beer the same. I attempt to iron chef in the kitchen and enjoy sharing my creations with guests. Hope you’ll stay in Hyde Park! "
63775419,Tiffany & Jeff,3/20/2016,https://www.airbnb.com/users/show/63775419,"Chicago, Illinois, United States",
119863033,Jeanette,3/8/2017,https://www.airbnb.com/users/show/119863033,US,
119865253,Erica,3/9/2017,https://www.airbnb.com/users/show/119865253,"Chicago, Illinois, United States",
28628238,Hitesh,3/2/2015,https://www.airbnb.com/users/show/28628238,"Chicago, Illinois, United States",
8328126,Adriana & Enrique,8/22/2013,https://www.airbnb.com/users/show/8328126,"Chicago, Illinois, United States","Hello, we are Adriana and Enrique.  We're a friendly, creative young couple living in Chicago's exciting Ukrainian Village neighborhood.

We're giving Airbnb a shot in hopes of meeting some interesting new people from all around.  We really enjoy our cozy studio and have built a fun community of friends around our building.  We love to host people and events with our friends, and are more than happy to share the space we have.. please make yourself at home."
101236586,Teri,10/25/2016,https://www.airbnb.com/users/show/101236586,"Chicago, Illinois, United States","Hi! I'm 32 years old, and I'm from Chicago! I love this city and all it has to offer. I work in the fitness industry as an HR Manager and love to stay active, listen to live music, and discover new restaurants. "
120197994,Maria & Andre,3/11/2017,https://www.airbnb.com/users/show/120197994,"Chicago, Illinois, United States","We're a hard working family that have been together for over 20 years!  We have a beautiful, clean & cozy home and rarely ever use the lower half unless we're hosting a get-together.  Therefore, why not make use of it?! That's where YOU come in! :) We will try our very best to accommodate you and make sure you have a very comfortable stay and feel at home! WELCOME!"
62066342,Damon,3/8/2016,https://www.airbnb.com/users/show/62066342,"Chicago, Illinois, United States",I have the nicest cohosts helping me manage the place from Wrigley area
120556843,Leo,3/13/2017,https://www.airbnb.com/users/show/120556843,"Westfield, Indiana, United States","Hello, I am Leo (or Hong as my Chinese name; I did come from Chica), a professional in higher education. Playing soccer with my friends twice a week has been my greatest fun in my spare time. I love interacting with others and this love prompts me to become a host at AirBnB. So far, I have been enjoying my experiences interacting with guests and I hope I will get a chance to host you."
113891939,Sammi,1/29/2017,https://www.airbnb.com/users/show/113891939,"Chicago, Illinois, United States","Heyyy I'm Sammi! I am a hair color specialist and a salon manager. The beauty/hair industry is my passion. Lover of food, people and great energy. I love to travel and Airbnb is a crucial part of my travel plans. As far as hosting I hope to provide the same comfort and positive experiences that I have had! "
99537072,Patrick,10/13/2016,https://www.airbnb.com/users/show/99537072,"Chicago, Illinois, United States",
110003955,Oasis,1/5/2017,https://www.airbnb.com/users/show/110003955,"Chicago, Illinois, United States",
66275798,Carol,4/8/2016,https://www.airbnb.com/users/show/66275798,"Chicago, Illinois, United States","Momtrepreneur, proud wife and mommy of two , innovation manager, marketeer, globe trotter....over 40 countries and counting."
61254264,Eva And Patrick,3/2/2016,https://www.airbnb.com/users/show/61254264,"Chicago, Illinois, United States","Hi there! 

We met at university in Washington, DC and lived there for 7 wonderful years before moving to the beautiful city of Chicago. 

Eva is from Brussels, Belgium and Patrick hails from northern New Jersey.

We are passionate about traveling, meeting new people and experiencing different cultures.

Can't wait to meet you!"
120954429,Scott,3/15/2017,https://www.airbnb.com/users/show/120954429,"Chicago, Illinois, United States",Community lawyer and local busybody. 
73750893,Sharon,5/24/2016,https://www.airbnb.com/users/show/73750893,"Chicago, Illinois, United States","Native Chicagoan, real estate professional and hospitality enthusiast! "
17691391,Catherine,7/5/2014,https://www.airbnb.com/users/show/17691391,"Chicago, Illinois, United States","I am responsible , organized person
 I also speaking Russian . If you have any questions please contact me anytime."
11185160,Suzanne,1/10/2014,https://www.airbnb.com/users/show/11185160,"Chicago, Illinois, United States",
69074142,Emily,4/26/2016,https://www.airbnb.com/users/show/69074142,"Chicago, Illinois, United States","Just an average Chicago girl, who loves meeting new people and exploring the world. And sports. I love sports.
"
119692065,Caroline,3/7/2017,https://www.airbnb.com/users/show/119692065,"Chicago, Illinois, United States","Hello there! Welcome to my home! I am a poet and theatre artist, so I am often touring the country for my job. My home is everything to me and I hope it is perfect for you too. I carefully  hand picked every little thing in this space to make it a magical and welcoming place to live (not to mention a pretty solid place for (Hidden by Airbnb) photos).

Please enjoy your stay."
1979392,Lydia,3/21/2012,https://www.airbnb.com/users/show/1979392,"Oak Park, Illinois, United States","My husband Andrew and I are legal aid attorneys in Chicago. We love this city and think it truly is the most beautiful city in the world. 

We love traveling, being in nature, and trying new coffee shops and breweries. We are always up for a challenge. Right now, we are training to run across the state of Washington to help bring food to refugees in southeast Asia. "
118486219,Matthew,2/28/2017,https://www.airbnb.com/users/show/118486219,"Chicago, Illinois, United States","I came to Chicago from the suburbs of NY as a teenager.  In a few years I realized how great this city is.  Since then, I have lived in this city: I have enjoyed our museums; I have cheered and jeered our sports teams; I have witnessed great live theatre, comedy and concerts.  
I am a life member of both the Art Institute of Chicago and the Sierra Club ---  and a member of the National Trust of Scotland and also Historic Scotland and many other civic and cultural groups.
Having had season MLB ticket in Chicago, yes, I've attended hundreds of MLB games in Chicago (including the first regulation Cub night game in 1988 and the 2007 Buehrle no hitter).  At age 20 I celebrated New Year's eve feasting on a sheep's head in Istanbul; I've also been to Beijing nine times to marvel at the Spring Festival fireworks;  I rode a white mule to the base of Grand Canyon, walked along the Continental Divide in Glacier Park, and shopped the casbah in Marrakesh. 
In the last 20 years Kathy and I have stayed in over 200 B & B's in England, Scotland, Wales and Ireland -- some great and some not -- enough places to know makes a trip special.
Yes, it all matters!  We care about the little things and the big things!"
121705751,Vaida,3/20/2017,https://www.airbnb.com/users/show/121705751,US,
31228659,Nichole,4/14/2015,https://www.airbnb.com/users/show/31228659,"Connecticut, United States",
31101209,Michelle  & Brendan,4/12/2015,https://www.airbnb.com/users/show/31101209,"Chicago, Illinois, United States",Our family lives right upstairs from our cozy airbnb 2 bedroom 1 bath whole apartment unit. We love guests from all over and we also love to travel. We are happy to help or keep quiet as much as you like. Our neighborhood is our pride. We lived in a condo across the alley for five years until we bought our new home to share with you. Ask us for suggestions! We are more than happy to share. I love gardening and am excited to redesign the front and back yard to share with you. We take full advantage of living in what we consider living in the best city in the world. We are a happy bunch and hope you can take part in our happiness! Welcome!
36852019,Jeremey,6/27/2015,https://www.airbnb.com/users/show/36852019,"Beaufort, South Carolina, United States","I've owned this building for almost 30 yrs. and in my spare time have personally renovated all of the units. So I guess that's my hobby. 
I've moved around the country for work over the past 20 years but held on to this place because I love it. It's rewarding to see how the neighborhood has blossomed in the past few years. "
121370113,Todd,3/18/2017,https://www.airbnb.com/users/show/121370113,"Chicago, Illinois, United States","Chris and Todd have worked in the hospitality industry our whole lives.  Both serving as Captain's or Head waiters at Spiaggia have a passion and understanding of the finest Italian food and wine in the country.  New to Airbnb we feel we have created a clean, calm retreat which can serve as a romantic get away for 2 or 4 or accommodate 2 families with children traveling together.
CO-HOSTS
Super Hosts Jeff and Jennifer are no stranger to Airbnb.  Having run several since 2013 with a 5 star rating know exactly is what is expected of them and provide excellent response and welcoming charm and personality to each experience.
We have no reviews at this point because our first guests are staying for a month!  They are enjoying the space and neighborhood very much.  "
27506618,Stephanie,2/10/2015,https://www.airbnb.com/users/show/27506618,"Saint Charles, Illinois, United States","I'm a very active, creative person whose family enjoys travel, wildlife, boating, camping, cooking, dining out, live music, street festivals and more. I'm a local Realtor and a Airbnb user myself. I love to travel and meet new people during trips. You will enjoy visiting the many Chicago neighborhoods and exploring the amazing cultures that make up our city such as Sporting Events, Concerts, Museums, Zoos, Beaches, Festivals and my love of biking along Lake Shore Drive. I really enjoy trying new restaurants with friends and Chicago has some of the most delicious food in the world! I know all parts of the city and am happy to help you plan an itinerary and/or make suggestions of restaurants, attractions, etc. I have traveled around the world, but I really love coming home to my family and friends!
I am so fortunate to live in such an amazing, diverse and fun city and am excited to host your upcoming visit to Chicago."
118998307,Brendan,3/3/2017,https://www.airbnb.com/users/show/118998307,"Chicago, Illinois, United States",Hi my name is Brendan. I am a US Army Veteran who is currently in school and work as a licensed building engineer in a commercial building downtown. I own the building and live in the second unit so if you ever need anything I'm close by. I put a lot of work into my place and take pride in the my unit and I want you to have the most comfortable stay as possible. My place is conveniently located between O'Hare airport and downtown. I am close to the Jefferson Park Blue line stop which connects directly to O'Hare airport and downtown.      
92172920,Megan,8/27/2016,https://www.airbnb.com/users/show/92172920,"Chicago, Illinois, United States","I'm originally from Southern California but I've been living in Chicago for the past 5 years. I have a cat with one eye and I'm a communications specialist for work. My hobbies include photography, concerts, camping, traveling, and event planning.  "
89054505,Truc,8/10/2016,https://www.airbnb.com/users/show/89054505,"Chicago, Illinois, United States",
14590988,Jeff,4/22/2014,https://www.airbnb.com/users/show/14590988,US,
4078188,Chris,11/6/2012,https://www.airbnb.com/users/show/4078188,"Chicago, Illinois, United States","I am in set design, write for a travel magazine, and teach rock climbing. "
107775166,Warren,12/19/2016,https://www.airbnb.com/users/show/107775166,"Chicago, Illinois, United States","Professional guy, love traveling and new experiences. "
122545577,Paul,3/25/2017,https://www.airbnb.com/users/show/122545577,My wife Cathy and I live in the building in the first floor apartment.,
969882,Lindsay,8/14/2011,https://www.airbnb.com/users/show/969882,"Chicago, Illinois, United States","I love to travel to new places! My favorite things to do in a new city are check out the dining and nightlife scenes along with learning the local history. 

As a guest, I'm a clean, neat professional and will treat your home as if it were my own! I am also an AirBnB host, so I will have the utmost respect for your property. 

More things I love: dancing, karaoke, craft beer, craft cocktails, outdoor dining, and TV. Yay!"
55995449,Rachel,1/25/2016,https://www.airbnb.com/users/show/55995449,"Chicago, Illinois, United States",
6467011,Steven,5/19/2013,https://www.airbnb.com/users/show/6467011,"Chicago, Illinois, United States","Born and raised by a gaggle of bossy Italian ladies in Chicago, I now live on the north side of the city with my partner, Kevin, and our golden retriever, Sam. 

I love to travel and navigate more by food and cocktail than anything else. If there's good food and drink... there's bound to be good culture and interesting people.

We've stayed in some amazing places with our friends via Airbnb from beautiful farms in Michigan to a house on the top of a mountain in Costa Rica. Figured it was time to start booking these reservations myself. :)"
122697508,Jackie,3/26/2017,https://www.airbnb.com/users/show/122697508,"Chicago, Illinois, United States",
122738110,Carlos,3/26/2017,https://www.airbnb.com/users/show/122738110,US,
59136604,Christine,2/17/2016,https://www.airbnb.com/users/show/59136604,"Chicago, Illinois, United States",
28442639,Mars,2/27/2015,https://www.airbnb.com/users/show/28442639,"Chicago, Illinois, United States","Mars is a Physical Therapist by profession! She is also a student of Life, Traveler, Entrepreneur, and an Artist as well. Some of the artworks are also displayed in her listings. Mars' loves life and the journey that comes with it. She believes that we all have choices and we have the ability to make it or break it! Love wins! "
5339999,Craig,3/5/2013,https://www.airbnb.com/users/show/5339999,"Chicago, Illinois, United States","IT professional who travels a good bit for work and pleasure, leaving a great apartment available and unused.  Let me know what I can do for you, respect my home, and enjoy all that the Second City has to offer... I love it here, yes... even in the winter.  I know you will too."
12498223,Melissa,2/23/2014,https://www.airbnb.com/users/show/12498223,"Chicago, Illinois, United States","I'm originally from South Carolina but after 13 years Chicago is home and the winter is almost tolerable. I love the diversity and community in Chicago neighborhoods, the varied and accessible art scene, and all the wonderful things there are to eat—from the humble (or fancy) taco to the nation's top-rated restaurants. Even without salt water, summer here can't be beat: outdoor concerts, street festivals, farmer's markets, alfresco dining and rooftop drinking, and swimming and biking outside without freezing. When I'm not enjoying the city or traveling with my family, I work as a project manager at a custom training software company. "
89504023,Aidzis,8/12/2016,https://www.airbnb.com/users/show/89504023,"Tampa, Florida, United States",
122884640,Patrick,3/27/2017,https://www.airbnb.com/users/show/122884640,"Chicago, Illinois, United States",
62474296,Matt,3/10/2016,https://www.airbnb.com/users/show/62474296,"Chicago, Illinois, United States","Hello! My name is Matt. I was born and raised in the Chicagoland area and I am a very friendly person. There are so many great places I can recommend for you to see as your host. From food, to night clubs, to live music venues, wine bars, sushi spots, jazz/blues clubs, piano bars, any many more, there are an overwhelming amount of things to see here in Chicago! I enjoy baseball, traveling, trying new food, and interacting with people of different cultures. "
5067682,Sarah,2/12/2013,https://www.airbnb.com/users/show/5067682,"Chicago, Illinois, United States","Actor, living and working within (and outside) Chicago :)"
9061344,Roslyn,9/26/2013,https://www.airbnb.com/users/show/9061344,"Los Angeles, California, United States",
123132605,Henry And CeCe,3/29/2017,https://www.airbnb.com/users/show/123132605,US,
14865066,William,4/28/2014,https://www.airbnb.com/users/show/14865066,"Glen Ellyn, Illinois, United States","I love to travel and explore different places and countries. I have been to most of the European countries. Ireland is my favorite and have a thatched cottage in County Kerry that has been a labor of love. Animals are a big passion of mine and I have 3. I support Young at Heart which is a No Kill senior animal rescue. My family is a big part of my life. I am a single parent and my son was adopted from Russia when he was 4 years and 10 months. Blessed to come from a very loving family. I have 3 sisters and 1 brother. My beautiful mother Mary who is 86 works 5 days a week for our 58 year old family business. So does my brother Paul whos is the youngest. 
I was a member of the Guardsmen Drum and Bugle Corps from Schaumburg Il. I marched for 10 years and directed and taught this group for 17 years when the group had to dispand due to financial hardships. My younger brother and sister also marched in the group. My parents and sisters were involved in some way or another. In 2012 the Harty Family was inducted in to the Heartland Drum Corps Association Hall of Fame. The Guardsmen made the DCI World Championship Finals 4 times. The indoor winter colorguard made the WGI World finals 10 times and won a Bronze medal in 1981. I was one of the founders of the WGI organization. Needless to say I am blessed to have friends all over the country. 
"
12706794,Seun,3/1/2014,https://www.airbnb.com/users/show/12706794,"Chicago, Illinois, United States",
67799923,Mariah,4/18/2016,https://www.airbnb.com/users/show/67799923,"Chicago, Illinois, United States",
1501514,Carley,12/13/2011,https://www.airbnb.com/users/show/1501514,"Chicago, Illinois, United States","I'm a Video Producer who works with non-profits and artists currently living in Chicago. I grew up outside Kansas City, spent my college years in St. Louis, my first handful of adult years in NYC, and landed in Chicago - which so far feels like a pretty solid balance of all of the above. 

I love to travel, and I've been to upwards of 40 states (and counting) and a dozen countries (particularly drawn to eastern Europe - where my surname comes from). 

I also love meeting new people, and my style of travel is very people-driven and everyday-driven. I'll likely skip the museums and spend an entire afternoon in a neighborhood cafe or wandering the streets. 

Or chatting with my hosts or guests!"
81276216,Phillip,7/2/2016,https://www.airbnb.com/users/show/81276216,"Chicago, Illinois, United States",
5555817,Cheryl,3/20/2013,https://www.airbnb.com/users/show/5555817,"Chicago, Illinois, United States","Chicago resident in love with adventure, startups, and good food."
121695859,Israel,3/20/2017,https://www.airbnb.com/users/show/121695859,"Chicago, Illinois, United States",
6715625,Michael,6/3/2013,https://www.airbnb.com/users/show/6715625,"Chicago, Illinois, United States","I'm fairly laid back. I enjoy traveling, and exposing my daughter to new places.  Favorite places I have been - Istanbul, Venice, Helsinki, Guam.

If I had a life motto, it might be something like: Try to consider others as much as I consider myself."
121584173,Sally,3/19/2017,https://www.airbnb.com/users/show/121584173,"Oak Park, Illinois, United States",
1812643,Dior,2/26/2012,https://www.airbnb.com/users/show/1812643,"Chicago, Illinois, United States",World Traveler! 
378923,Mil,2/6/2011,https://www.airbnb.com/users/show/378923,"Chicago, Illinois, United States",
8185293,Marshall,8/15/2013,https://www.airbnb.com/users/show/8185293,"Chicago, Illinois, United States","Hello, I am from Chicago. Will mostly be using Air B&B to book rooms for upcoming music tours. Have a few groups I tour with, mainly (Website hidden by Airbnb) and (Website hidden by Airbnb) 

Im happy to host touring bands playing in Chicago in exchange for letting us crash when were in your town."
10086033,Iman,11/17/2013,https://www.airbnb.com/users/show/10086033,"Chicago, Illinois, United States",
124132926,Victoria,4/3/2017,https://www.airbnb.com/users/show/124132926,"Chicago, Illinois, United States","I am a young professional living in the Loop neighborhood of Chicago. Chicago is a beautiful city and I would love to share my love of the city with travelers from around the world. I am always available via phone and/or email to help guests get the information and service they need to make their stay enjoyable. 
"
44527595,Claudia & Sam,9/18/2015,https://www.airbnb.com/users/show/44527595,"Chicago, Illinois, United States",
124307753,Aj,4/4/2017,https://www.airbnb.com/users/show/124307753,"Chicago, Illinois, United States","4th year MD/PhD student, on clinical rotations here in Chicago.  When not on rotation, usually studying.  Attentive/responsive to guest needs.  Want your stay as comfortable as possible."
124330080,Joseph And Temi,4/5/2017,https://www.airbnb.com/users/show/124330080,"Chicago, Illinois, United States",
8094939,Alex,8/11/2013,https://www.airbnb.com/users/show/8094939,"Chicago, Illinois, United States", I am Healthcare IT Consultant who lives and works in Chicago.  I recently completed my MBA.
62850223,Jose,3/13/2016,https://www.airbnb.com/users/show/62850223,"Chicago, Illinois, United States","I'm originally from Mexico,  have been living in Chicago half of my life. I love my family. Love to go to my son's soccer games. We all love movies . We love Chicago. "" Enjoy  the present""."
4290220,Xander,11/30/2012,https://www.airbnb.com/users/show/4290220,"Alexandria, Virginia, United States",
18960478,Jackie,7/27/2014,https://www.airbnb.com/users/show/18960478,"Chicago, Illinois, United States","Hi! 

Formally known as Parisians, we are back to my Midwestern roots in Chicago. We loved our time as Air BNB stayers and would like to share our space with those wishing to explore the windy city. Come see how awesome Chicago is!

See you soon,

Mehdi and Jackie"
118930609,Brigitte,3/3/2017,https://www.airbnb.com/users/show/118930609,"Chicago, Illinois, United States",Like to host
124718132,Devin,4/7/2017,https://www.airbnb.com/users/show/124718132,"Chicago, Illinois, United States","I'm a young professional who both hosts and rents Airbnb spaces. If you stay at my property, you'll experience tremendous value and service. If I stay at yours, I'll be sure to leave a review because I know how much they can help!"
5245228,Nick,2/26/2013,https://www.airbnb.com/users/show/5245228,"Chicago, Illinois, United States","Hi!

My name is Nicholas Rizzo. I'm blessed to be living with my best friend Shannon. We love hosting guests in our place and getting to know new people.  Our place is open to any and all kinds of diverse people who want to stay affordably in a safe, cozy environment.

We're both native Chicagoans, travel addicts, foodies, sports lovers, yogis, climbers, and philanthropists.  We love our city and love to share our city with everyone. I look forward to meeting you!

Cheers!"
45990058,Erica,10/7/2015,https://www.airbnb.com/users/show/45990058,"Chicago, Illinois, United States","Hi I'm Erica. I host with a little help from my puppy dog, Tyrion Lannister. I love to travel, read and work out. T dog is a deaf French is that enjoys naps and being carried to the dog park. I'm orginally from California but I have lived in Chicago and worked as a flight attendant for over 8 years.  "
55947919,Kyle,1/24/2016,https://www.airbnb.com/users/show/55947919,"Chicago, Illinois, United States","I'm a residential real estate developer that specializes in rehabbing, as opposed to tearing down, in order to preserve the architectural integrity of Chicago. "
48245612,Molly,11/5/2015,https://www.airbnb.com/users/show/48245612,,
8809008,George,9/13/2013,https://www.airbnb.com/users/show/8809008,"Chicago, Illinois, United States",I am a friendly and respectful Greek-American that likes to visit various places in Greece.  I speak fluent Greek and English and visit Greece every summer!  
3301954,Ari,8/18/2012,https://www.airbnb.com/users/show/3301954,"Chicago, Illinois, United States","I am from California, and now work in Chicago. I like riding my bicycle around and painting in my free time. I studied Microbiology at Georgetown University and am excited to explore the world with AirBnB!"
25031256,Kevin,12/20/2014,https://www.airbnb.com/users/show/25031256,"Chicago, Illinois, United States",Avid traveler. Native Chicagoan. Vegan. Tall
7416271,Ben,7/11/2013,https://www.airbnb.com/users/show/7416271,"Chicago, Illinois, United States",
14887950,Laura,4/29/2014,https://www.airbnb.com/users/show/14887950,"Chicago, Illinois, United States",My name is Laura and I'm a 4th year psychiatry resident at UIC. I'm from Texas but live in Chicago now. I love to do yoga and travel!
27901238,Marc,2/17/2015,https://www.airbnb.com/users/show/27901238,"Chicago, Illinois, United States","I am an avid traveler and travel blogger.  I regularly travel more than 250,000 miles a year and have incorporated some of my best travel experiences into this AirBnB for my guests.  "
36567365,Craig,6/23/2015,https://www.airbnb.com/users/show/36567365,"Chicago, Illinois, United States",
14660469,Douglas,4/24/2014,https://www.airbnb.com/users/show/14660469,"Chicago, Illinois, United States","I love Chicago and always happy to help with recommendations on where to go!
Spontaneous, adventurous, and open-minded.  Traveled most of North America.  "
125412587,Luis,4/11/2017,https://www.airbnb.com/users/show/125412587,"Chicago, Illinois, United States","Hi, there! 

I am a social work student and work full-time. I consider myself an on the go, easy-going, approachable guy. I have a three bedroom apartment, and that means a ton of space! Individuals looking for a private, quiet, comfortable & clean place to sleep while visiting Chicago will probably be a good fit.
 
On my down time, I like to cook, binge watch TV with my two dogs or be out & about. "
1118796,Stephanie,9/6/2011,https://www.airbnb.com/users/show/1118796,"Chicago, Illinois, United States",Easygoing and accommodating :)
110985389,Josh,1/11/2017,https://www.airbnb.com/users/show/110985389,US,"Consultant by day, Cardinals fan by night."
67695722,Mike,4/18/2016,https://www.airbnb.com/users/show/67695722,"Jackson, Mississippi, United States","Southerner, Country Boy, Granny's Boy, Lover of Music!"
122388378,Madelaine,3/24/2017,https://www.airbnb.com/users/show/122388378,"Chicago, Illinois, United States",Hi! I live in Chicago and I study advertising and management in college. I work in retail and love to explore new cities! I grew up in Seattle and later lived in Linz (Austria) for highschool. My favorite thing about travelling is eating the traditional food of the country! I enjoy spending all day out and then coming back home at the end of a long day to relax and recharge. 
5732624,Mike,4/2/2013,https://www.airbnb.com/users/show/5732624,"Chicago, Illinois, United States","In English:
Hi I'm Mike.  I'm a techie who is lucky enough to be able to work remotely, so I often come through beautiful international cities and work from those locations or just take vacations!  Nice to meet you :).

En Español:
Hola, estoy Mike.  Trabajo in Technologie y yo a veces trabajo remotamente o simplemente viajar en varias ciudades y lugares en todo el mundo.  Mucho Gusto a te conocer!!"
125849720,Shan,4/14/2017,https://www.airbnb.com/users/show/125849720,"Morton Grove, Illinois, United States",
125593824,Mildred,4/12/2017,https://www.airbnb.com/users/show/125593824,"Chicago, Illinois, United States","I work in medical records, a home care provider, candle maker and like doing DIYs."
5345914,Noah,3/6/2013,https://www.airbnb.com/users/show/5345914,"Chicago, Illinois, United States","I'm 34 years old.  Work in Finance.  Live in chicago.  Love to travel.  I have been all over the US, Europe, Central America and South America.  I'm easy going and funny.  I love food and music.  I'm big into playing sports and running."
3316984,Alan,8/20/2012,https://www.airbnb.com/users/show/3316984,"Chicago, Illinois, United States",My husband and I love to travel.  We love exploring large cities and meeting the natives.  I love foreign films and the cinema experience.  Saludos!!
14593909,Anh,4/22/2014,https://www.airbnb.com/users/show/14593909,"Chicago, Illinois, United States","Hello! I'm a young professional working in downtown of Chicago who is also easy to get along with and accommodating.

I've been to Denmark, Sweden, Germany, Italy, France, Greece, Spain, and Hungary and absolutely loved the experience there where I've met a lot of people from different background and hearing their stories has inspired me to greet and talk to more people, and Airbnb is good for that. 

I'm quite attention-to-detail and meticulous so whenever I travel or host, I make things as clean as they could be. Arriving to my place, you will find it fresh, clean, and fully accommodating. In case you have any question, I'm a text away. It's my pleasure with you being there, so welcome!"
